timestamp,Open,High,Low,Close,Volume
2025-04-28 14:10:00,24336.95,24352.3,24333.8,24350.6,0
2025-04-28 14:15:00,24352.6,24353.7,24326.05,24327.0,0
2025-04-28 14:20:00,24328.3,24328.35,24304.7,24304.7,0
2025-04-28 14:25:00,24308.3,24314.9,24293.55,24305.05,0
2025-04-28 14:30:00,24308.0,24321.65,24302.8,24302.8,0
2025-04-28 14:35:00,24305.4,24305.4,24280.9,24281.55,0
2025-04-28 14:40:00,24284.05,24284.05,24265.45,24273.65,0
2025-04-28 14:45:00,24276.45,24283.75,24260.9,24281.2,0
2025-04-28 14:50:00,24283.25,24313.6,24277.85,24311.8,0
2025-04-28 14:55:00,24313.55,24325.6,24306.3,24318.45,0
2025-04-28 15:00:00,24322.2,24341.3,24320.6,24327.95,0
2025-04-28 15:05:00,24329.9,24330.25,24311.85,24314.2,0
2025-04-28 15:10:00,24314.6,24327.95,24312.9,24324.1,0
2025-04-28 15:15:00,24325.6,24337.2,24325.25,24335.8,0
2025-04-28 15:20:00,24336.5,24337.75,24322.05,24322.45,0
2025-04-28 15:25:00,24322.4,24330.05,24309.55,24312.9,0
2025-04-29 09:15:00,24370.7,24442.25,24364.35,24439.25,0
2025-04-29 09:20:00,24438.5,24455.05,24424.5,24453.7,0
2025-04-29 09:25:00,24453.6,24457.65,24413.3,24417.1,0
2025-04-29 09:30:00,24418.25,24452.9,24393.55,24440.2,0
2025-04-29 09:35:00,24440.85,24442.5,24359.2,24369.45,0
2025-04-29 09:40:00,24370.1,24387.05,24303.9,24316.6,0
2025-04-29 09:45:00,24317.85,24364.5,24308.1,24315.55,0
2025-04-29 09:50:00,24316.75,24340.05,24290.75,24329.1,0
2025-04-29 09:55:00,24330.15,24395.0,24326.5,24390.25,0
2025-04-29 10:00:00,24390.0,24396.15,24362.2,24378.3,0
2025-04-29 10:05:00,24379.15,24379.75,24333.8,24344.65,0
2025-04-29 10:10:00,24345.2,24365.1,24338.55,24351.55,0
2025-04-29 10:15:00,24351.3,24354.1,24319.0,24319.0,0
2025-04-29 10:20:00,24318.1,24347.1,24317.4,24346.4,0
2025-04-29 10:25:00,24346.45,24348.15,24311.3,24317.8,0
2025-04-29 10:30:00,24318.85,24329.7,24305.5,24314.95,0
2025-04-29 10:35:00,24316.2,24335.25,24314.55,24331.5,0
2025-04-29 10:40:00,24331.55,24333.9,24312.8,24321.5,0
2025-04-29 10:45:00,24321.85,24352.35,24317.95,24350.7,0
2025-04-29 10:50:00,24349.85,24353.7,24328.45,24330.85,0
2025-04-29 10:55:00,24330.25,24349.95,24330.25,24333.8,0
2025-04-29 11:00:00,24334.7,24351.9,24332.8,24351.9,0
2025-04-29 11:05:00,24353.05,24369.85,24351.9,24367.1,0
2025-04-29 11:10:00,24367.25,24369.7,24350.6,24356.05,0
2025-04-29 11:15:00,24356.55,24358.5,24338.95,24348.8,0
2025-04-29 11:20:00,24348.3,24360.35,24347.05,24348.95,0
2025-04-29 11:25:00,24349.05,24358.75,24347.6,24349.25,0
2025-04-29 11:30:00,24348.65,24351.6,24334.95,24347.65,0
2025-04-29 11:35:00,24347.95,24353.6,24341.6,24346.45,0
2025-04-29 11:40:00,24346.7,24356.8,24342.2,24354.4,0
2025-04-29 11:45:00,24354.65,24355.8,24335.3,24340.15,0
2025-04-29 11:50:00,24340.8,24340.85,24321.0,24322.95,0
2025-04-29 11:55:00,24323.4,24329.1,24311.95,24313.25,0
2025-04-29 12:00:00,24313.4,24322.5,24302.45,24322.05,0
2025-04-29 12:05:00,24322.15,24323.75,24310.65,24315.5,0
2025-04-29 12:10:00,24315.3,24322.3,24309.2,24316.6,0
2025-04-29 12:15:00,24316.4,24321.6,24310.65,24313.1,0
2025-04-29 12:20:00,24315.1,24315.85,24304.1,24313.65,0
2025-04-29 12:25:00,24312.95,24317.25,24306.6,24309.75,0
2025-04-29 12:30:00,24309.25,24330.8,24309.15,24329.95,0
2025-04-29 12:35:00,24328.75,24347.95,24325.4,24341.35,0
2025-04-29 12:40:00,24340.6,24346.8,24336.4,24341.85,0
2025-04-29 12:45:00,24338.8,24344.85,24330.6,24339.55,0
2025-04-29 12:50:00,24339.15,24358.35,24336.45,24357.9,0
2025-04-29 12:55:00,24357.75,24363.55,24353.0,24358.95,0
2025-04-29 13:00:00,24358.25,24369.5,24352.2,24368.4,0
2025-04-29 13:05:00,24368.05,24368.5,24350.6,24360.1,0
2025-04-29 13:10:00,24359.4,24363.55,24353.5,24356.85,0
2025-04-29 13:15:00,24355.45,24359.35,24341.35,24354.1,0
2025-04-29 13:20:00,24352.2,24363.15,24346.55,24362.9,0
2025-04-29 13:25:00,24362.1,24376.05,24356.0,24366.05,0
2025-04-29 13:30:00,24366.65,24371.7,24361.45,24366.8,0
2025-04-29 13:35:00,24366.5,24368.8,24357.4,24366.15,0
2025-04-29 13:40:00,24367.15,24372.7,24351.0,24353.9,0
2025-04-29 13:45:00,24352.7,24366.95,24351.75,24363.45,0
2025-04-29 13:50:00,24364.0,24368.75,24355.1,24355.65,0
2025-04-29 13:55:00,24356.65,24363.4,24347.65,24358.25,0
2025-04-29 14:00:00,24360.15,24368.3,24356.85,24363.55,0
2025-04-29 14:05:00,24363.8,24375.5,24360.6,24365.2,0
2025-04-29 14:10:00,24365.35,24374.8,24360.25,24365.95,0
2025-04-29 14:15:00,24366.9,24368.3,24355.05,24361.65,0
2025-04-29 14:20:00,24361.9,24367.55,24356.25,24357.15,0
2025-04-29 14:25:00,24357.75,24359.7,24342.4,24346.0,0
2025-04-29 14:30:00,24346.45,24350.5,24339.0,24343.45,0
2025-04-29 14:35:00,24343.75,24361.95,24343.75,24348.1,0
2025-04-29 14:40:00,24348.8,24360.7,24347.2,24356.45,0
2025-04-29 14:45:00,24356.2,24357.95,24347.85,24352.95,0
2025-04-29 14:50:00,24353.35,24358.0,24344.85,24346.85,0
2025-04-29 14:55:00,24346.8,24355.7,24339.45,24340.2,0
2025-04-29 15:00:00,24340.55,24347.8,24325.2,24331.4,0
2025-04-29 15:05:00,24331.55,24336.5,24324.9,24332.7,0
2025-04-29 15:10:00,24332.6,24335.6,24324.45,24326.45,0
2025-04-29 15:15:00,24326.2,24341.45,24310.6,24339.65,0
2025-04-29 15:20:00,24338.85,24348.5,24325.85,24333.1,0
2025-04-29 15:25:00,24331.55,24340.85,24317.6,24325.45,0
2025-04-30 09:15:00,24342.05,24342.05,24268.8,24317.6,0
2025-04-30 09:20:00,24320.35,24332.45,24297.75,24308.05,0
2025-04-30 09:25:00,24306.9,24325.15,24279.9,24324.05,0
2025-04-30 09:30:00,24322.25,24352.5,24314.85,24338.05,0
2025-04-30 09:35:00,24338.4,24365.65,24319.55,24364.65,0
2025-04-30 09:40:00,24364.9,24365.7,24329.75,24348.5,0
2025-04-30 09:45:00,24346.3,24386.1,24346.3,24381.55,0
2025-04-30 09:50:00,24381.2,24395.2,24375.65,24386.15,0
2025-04-30 09:55:00,24386.95,24389.3,24361.15,24366.1,0
2025-04-30 10:00:00,24365.65,24371.95,24353.1,24353.8,0
2025-04-30 10:05:00,24353.7,24368.95,24353.45,24363.65,0
2025-04-30 10:10:00,24364.2,24366.55,24348.25,24353.75,0
2025-04-30 10:15:00,24353.8,24362.8,24347.9,24357.55,0
2025-04-30 10:20:00,24357.15,24362.95,24343.35,24358.15,0
2025-04-30 10:25:00,24357.95,24360.9,24330.55,24330.85,0
2025-04-30 10:30:00,24331.15,24334.1,24301.6,24311.35,0
2025-04-30 10:35:00,24311.25,24311.55,24290.4,24308.15,0
2025-04-30 10:40:00,24308.15,24326.7,24305.85,24321.2,0
2025-04-30 10:45:00,24321.5,24330.05,24317.9,24327.2,0
2025-04-30 10:50:00,24325.75,24330.35,24318.6,24325.05,0
2025-04-30 10:55:00,24324.7,24344.8,24324.7,24341.25,0
2025-04-30 11:00:00,24342.3,24354.45,24340.3,24352.05,0
2025-04-30 11:05:00,24351.75,24352.3,24328.1,24332.95,0
2025-04-30 11:10:00,24330.75,24336.6,24326.15,24329.95,0
2025-04-30 11:15:00,24330.5,24371.6,24329.55,24356.4,0
2025-04-30 11:20:00,24356.35,24358.9,24333.55,24333.95,0
2025-04-30 11:25:00,24334.85,24341.35,24329.05,24330.85,0
2025-04-30 11:30:00,24330.65,24335.15,24326.5,24328.15,0
2025-04-30 11:35:00,24327.55,24337.0,24326.45,24332.35,0
2025-04-30 11:40:00,24332.35,24337.85,24329.2,24332.3,0
2025-04-30 11:45:00,24331.9,24333.7,24313.55,24327.05,0
2025-04-30 11:50:00,24327.0,24337.65,24322.95,24333.95,0
2025-04-30 11:55:00,24333.0,24345.85,24331.35,24341.4,0
2025-04-30 12:00:00,24341.45,24350.95,24336.8,24346.95,0
2025-04-30 12:05:00,24346.65,24349.65,24340.15,24345.7,0
2025-04-30 12:10:00,24345.45,24353.7,24343.6,24344.95,0
2025-04-30 12:15:00,24344.3,24348.0,24339.45,24344.1,0
2025-04-30 12:20:00,24344.35,24351.75,24343.9,24349.7,0
2025-04-30 12:25:00,24349.9,24365.0,24349.4,24349.7,0
2025-04-30 12:30:00,24349.55,24363.75,24342.4,24359.85,0
2025-04-30 12:35:00,24359.65,24361.85,24352.05,24356.35,0
2025-04-30 12:40:00,24356.35,24361.1,24353.0,24356.5,0
2025-04-30 12:45:00,24357.1,24360.1,24349.6,24351.05,0
2025-04-30 12:50:00,24351.45,24359.6,24349.95,24354.75,0
2025-04-30 12:55:00,24354.55,24358.95,24339.7,24340.2,0
2025-04-30 13:00:00,24339.85,24342.4,24328.8,24333.25,0
2025-04-30 13:05:00,24332.8,24338.5,24326.7,24335.4,0
2025-04-30 13:10:00,24334.65,24338.35,24330.55,24333.8,0
2025-04-30 13:15:00,24333.75,24338.65,24327.45,24331.9,0
2025-04-30 13:20:00,24331.9,24339.05,24330.2,24333.15,0
2025-04-30 13:25:00,24333.05,24343.1,24329.6,24332.7,0
2025-04-30 13:30:00,24333.25,24343.05,24332.5,24338.4,0
2025-04-30 13:35:00,24338.6,24349.85,24336.6,24346.65,0
2025-04-30 13:40:00,24346.2,24350.8,24344.25,24349.5,0
2025-04-30 13:45:00,24348.8,24353.25,24344.95,24346.6,0
2025-04-30 13:50:00,24346.7,24351.85,24336.65,24336.65,0
2025-04-30 13:55:00,24336.85,24349.1,24334.55,24347.1,0
2025-04-30 14:00:00,24347.75,24351.55,24343.0,24344.4,0
2025-04-30 14:05:00,24344.55,24348.45,24337.6,24338.35,0
2025-04-30 14:10:00,24338.6,24342.75,24335.55,24340.65,0
2025-04-30 14:15:00,24340.0,24343.1,24335.95,24336.15,0
2025-04-30 14:20:00,24336.3,24341.05,24336.15,24336.5,0
2025-04-30 14:25:00,24336.4,24338.3,24331.4,24336.8,0
2025-04-30 14:30:00,24336.05,24339.3,24324.15,24326.4,0
2025-04-30 14:35:00,24326.65,24342.75,24325.7,24340.1,0
2025-04-30 14:40:00,24340.5,24344.25,24333.95,24339.5,0
2025-04-30 14:45:00,24338.85,24358.8,24338.3,24353.65,0
2025-04-30 14:50:00,24353.8,24377.6,24353.55,24376.7,0
2025-04-30 14:55:00,24376.75,24388.8,24354.85,24367.3,0
2025-04-30 15:00:00,24368.6,24396.15,24364.95,24370.3,0
2025-04-30 15:05:00,24370.35,24385.8,24370.35,24379.75,0
2025-04-30 15:10:00,24379.75,24381.0,24348.45,24348.85,0
2025-04-30 15:15:00,24349.8,24353.15,24322.15,24324.0,0
2025-04-30 15:20:00,24323.75,24325.1,24289.95,24292.05,0
2025-04-30 15:25:00,24293.0,24293.0,24198.75,24246.25,0
2025-05-02 09:15:00,24311.9,24444.85,24305.85,24410.5,0
2025-05-02 09:20:00,24410.3,24429.55,24385.9,24403.65,0
2025-05-02 09:25:00,24401.75,24488.5,24399.0,24487.6,0
2025-05-02 09:30:00,24487.1,24534.0,24485.35,24525.0,0
2025-05-02 09:35:00,24525.5,24538.85,24504.65,24537.7,0
2025-05-02 09:40:00,24538.0,24551.25,24514.55,24529.85,0
2025-05-02 09:45:00,24530.6,24557.75,24516.7,24547.8,0
2025-05-02 09:50:00,24546.95,24558.65,24530.3,24556.6,0
2025-05-02 09:55:00,24556.5,24576.15,24555.4,24572.0,0
2025-05-02 10:00:00,24571.2,24589.15,24558.35,24568.3,0
2025-05-02 10:05:00,24569.15,24582.05,24558.85,24578.4,0
2025-05-02 10:10:00,24579.45,24588.0,24570.8,24581.95,0
2025-05-02 10:15:00,24581.85,24587.25,24556.3,24556.3,0
2025-05-02 10:20:00,24554.6,24564.65,24544.0,24551.3,0
2025-05-02 10:25:00,24549.5,24556.9,24520.7,24520.7,0
2025-05-02 10:30:00,24521.35,24524.45,24484.75,24492.3,0
2025-05-02 10:35:00,24492.9,24526.85,24468.6,24520.7,0
2025-05-02 10:40:00,24521.8,24531.15,24501.45,24502.05,0
2025-05-02 10:45:00,24502.05,24507.2,24481.5,24486.3,0
2025-05-02 10:50:00,24484.85,24492.25,24425.95,24427.4,0
2025-05-02 10:55:00,24427.0,24447.85,24410.45,24432.0,0
2025-05-02 11:00:00,24431.7,24445.3,24421.6,24422.1,0
2025-05-02 11:05:00,24422.05,24440.55,24419.65,24429.6,0
2025-05-02 11:10:00,24429.85,24433.7,24404.7,24422.9,0
2025-05-02 11:15:00,24424.65,24443.05,24407.85,24408.75,0
2025-05-02 11:20:00,24408.65,24410.2,24373.1,24373.1,0
2025-05-02 11:25:00,24374.2,24398.3,24371.2,24387.3,0
2025-05-02 11:30:00,24387.25,24387.95,24319.75,24324.5,0
2025-05-02 11:35:00,24325.1,24351.3,24325.1,24346.15,0
2025-05-02 11:40:00,24346.15,24367.5,24332.15,24336.1,0
2025-05-02 11:45:00,24336.05,24348.8,24328.55,24338.3,0
2025-05-02 11:50:00,24337.95,24350.0,24326.35,24349.55,0
2025-05-02 11:55:00,24350.5,24365.0,24348.0,24354.7,0
2025-05-02 12:00:00,24354.6,24355.8,24330.6,24334.55,0
2025-05-02 12:05:00,24334.05,24334.05,24299.8,24316.9,0
2025-05-02 12:10:00,24317.4,24324.55,24306.35,24315.0,0
2025-05-02 12:15:00,24314.05,24314.15,24281.4,24294.15,0
2025-05-02 12:20:00,24294.1,24303.9,24290.4,24303.0,0
2025-05-02 12:25:00,24302.55,24302.75,24238.5,24242.75,0
2025-05-02 12:30:00,24241.85,24265.7,24241.85,24260.5,0
2025-05-02 12:35:00,24260.05,24275.2,24258.85,24267.1,0
2025-05-02 12:40:00,24266.5,24283.65,24241.0,24283.3,0
2025-05-02 12:45:00,24282.8,24310.85,24282.8,24295.85,0
2025-05-02 12:50:00,24295.1,24306.2,24280.65,24286.65,0
2025-05-02 12:55:00,24287.65,24304.45,24282.3,24282.95,0
2025-05-02 13:00:00,24282.85,24301.9,24266.2,24285.0,0
2025-05-02 13:05:00,24284.2,24310.1,24279.65,24299.9,0
2025-05-02 13:10:00,24300.2,24302.4,24286.45,24297.0,0
2025-05-02 13:15:00,24297.05,24351.85,24296.25,24344.3,0
2025-05-02 13:20:00,24343.2,24359.8,24333.5,24354.1,0
2025-05-02 13:25:00,24353.45,24368.85,24349.65,24364.8,0
2025-05-02 13:30:00,24364.75,24412.2,24363.1,24394.5,0
2025-05-02 13:35:00,24393.85,24400.95,24379.6,24399.45,0
2025-05-02 13:40:00,24398.65,24399.9,24375.2,24392.35,0
2025-05-02 13:45:00,24391.95,24405.8,24386.9,24394.35,0
2025-05-02 13:50:00,24394.25,24402.45,24384.3,24397.05,0
2025-05-02 13:55:00,24396.8,24404.85,24374.55,24378.8,0
2025-05-02 14:00:00,24378.5,24394.4,24359.65,24394.4,0
2025-05-02 14:05:00,24393.7,24399.65,24385.35,24392.35,0
2025-05-02 14:10:00,24391.15,24400.65,24359.0,24373.55,0
2025-05-02 14:15:00,24372.45,24389.2,24363.95,24369.0,0
2025-05-02 14:20:00,24367.45,24376.1,24337.5,24342.4,0
2025-05-02 14:25:00,24341.75,24343.0,24304.6,24306.25,0
2025-05-02 14:30:00,24306.75,24318.3,24291.95,24299.15,0
2025-05-02 14:35:00,24299.95,24316.25,24286.9,24316.25,0
2025-05-02 14:40:00,24315.4,24332.25,24313.3,24326.65,0
2025-05-02 14:45:00,24325.35,24356.35,24319.1,24348.4,0
2025-05-02 14:50:00,24348.05,24372.65,24347.55,24372.4,0
2025-05-02 14:55:00,24371.65,24381.8,24366.3,24373.95,0
2025-05-02 15:00:00,24373.4,24397.75,24354.25,24354.25,0
2025-05-02 15:05:00,24353.95,24363.6,24338.15,24354.95,0
2025-05-02 15:10:00,24354.85,24367.15,24348.4,24367.15,0
2025-05-02 15:15:00,24365.45,24368.15,24322.7,24329.9,0
2025-05-02 15:20:00,24329.05,24342.7,24326.2,24333.15,0
2025-05-02 15:25:00,24331.45,24334.55,24309.85,24313.65,0
2025-05-05 09:15:00,24419.5,24460.75,24400.65,24436.9,0
2025-05-05 09:20:00,24435.8,24451.2,24414.65,24447.05,0
2025-05-05 09:25:00,24446.5,24477.9,24429.8,24443.15,0
2025-05-05 09:30:00,24442.25,24452.15,24403.1,24414.05,0
2025-05-05 09:35:00,24415.05,24446.8,24414.5,24423.65,0
2025-05-05 09:40:00,24424.35,24452.45,24421.1,24449.15,0
2025-05-05 09:45:00,24449.8,24466.25,24439.4,24454.0,0
2025-05-05 09:50:00,24454.6,24496.55,24449.4,24493.75,0
2025-05-05 09:55:00,24491.9,24505.6,24480.2,24503.65,0
2025-05-05 10:00:00,24504.2,24511.3,24475.25,24480.25,0
2025-05-05 10:05:00,24480.3,24493.85,24464.0,24489.0,0
2025-05-05 10:10:00,24489.15,24491.85,24467.85,24479.1,0
2025-05-05 10:15:00,24479.8,24491.3,24468.3,24485.85,0
2025-05-05 10:20:00,24487.75,24499.5,24475.75,24477.05,0
2025-05-05 10:25:00,24475.9,24500.25,24475.7,24479.55,0
2025-05-05 10:30:00,24480.2,24509.7,24480.2,24504.05,0
2025-05-05 10:35:00,24504.15,24520.95,24501.6,24509.85,0
2025-05-05 10:40:00,24508.8,24526.4,24508.7,24522.65,0
2025-05-05 10:45:00,24521.6,24523.55,24508.05,24519.75,0
2025-05-05 10:50:00,24519.25,24520.0,24493.5,24493.5,0
2025-05-05 10:55:00,24493.7,24496.55,24460.45,24471.1,0
2025-05-05 11:00:00,24472.0,24480.8,24464.5,24467.05,0
2025-05-05 11:05:00,24466.8,24475.85,24459.65,24472.95,0
2025-05-05 11:10:00,24473.65,24488.8,24468.6,24486.2,0
2025-05-05 11:15:00,24487.2,24495.9,24468.75,24470.35,0
2025-05-05 11:20:00,24470.65,24488.8,24467.05,24484.4,0
2025-05-05 11:25:00,24484.95,24485.15,24464.3,24465.35,0
2025-05-05 11:30:00,24465.5,24481.6,24463.3,24475.85,0
2025-05-05 11:35:00,24475.25,24476.8,24446.6,24453.05,0
2025-05-05 11:40:00,24453.15,24453.65,24436.15,24447.05,0
2025-05-05 11:45:00,24447.25,24449.5,24429.2,24434.6,0
2025-05-05 11:50:00,24434.55,24443.6,24414.45,24422.8,0
2025-05-05 11:55:00,24423.1,24446.35,24418.75,24445.4,0
2025-05-05 12:00:00,24444.9,24459.75,24437.65,24449.6,0
2025-05-05 12:05:00,24449.35,24453.35,24440.85,24445.0,0
2025-05-05 12:10:00,24444.85,24450.6,24438.9,24448.7,0
2025-05-05 12:15:00,24448.7,24450.0,24430.8,24432.8,0
2025-05-05 12:20:00,24432.7,24446.2,24430.0,24439.2,0
2025-05-05 12:25:00,24437.95,24457.5,24432.45,24457.35,0
2025-05-05 12:30:00,24457.4,24460.6,24447.65,24454.5,0
2025-05-05 12:35:00,24455.2,24460.5,24442.9,24452.45,0
2025-05-05 12:40:00,24451.5,24457.15,24443.3,24456.1,0
2025-05-05 12:45:00,24455.65,24456.1,24441.7,24454.7,0
2025-05-05 12:50:00,24454.4,24470.45,24450.7,24469.75,0
2025-05-05 12:55:00,24469.65,24475.95,24466.15,24474.3,0
2025-05-05 13:00:00,24475.15,24477.0,24465.35,24468.8,0
2025-05-05 13:05:00,24468.2,24468.6,24453.35,24455.9,0
2025-05-05 13:10:00,24455.7,24458.15,24443.35,24451.05,0
2025-05-05 13:15:00,24451.25,24456.85,24435.75,24439.7,0
2025-05-05 13:20:00,24439.3,24458.9,24434.05,24456.45,0
2025-05-05 13:25:00,24455.85,24463.6,24450.95,24454.7,0
2025-05-05 13:30:00,24453.7,24470.7,24450.85,24467.75,0
2025-05-05 13:35:00,24466.75,24471.95,24461.1,24470.85,0
2025-05-05 13:40:00,24470.6,24476.05,24469.35,24473.65,0
2025-05-05 13:45:00,24473.85,24482.3,24469.5,24473.3,0
2025-05-05 13:50:00,24473.35,24482.75,24471.25,24480.6,0
2025-05-05 13:55:00,24480.75,24492.9,24476.4,24482.6,0
2025-05-05 14:00:00,24482.75,24488.05,24474.85,24480.15,0
2025-05-05 14:05:00,24479.95,24490.35,24472.65,24487.7,0
2025-05-05 14:10:00,24487.35,24489.05,24472.55,24472.9,0
2025-05-05 14:15:00,24473.9,24476.0,24464.65,24465.5,0
2025-05-05 14:20:00,24465.65,24465.65,24455.45,24457.45,0
2025-05-05 14:25:00,24457.35,24468.65,24455.0,24464.35,0
2025-05-05 14:30:00,24465.35,24492.15,24464.7,24487.6,0
2025-05-05 14:35:00,24487.55,24490.25,24477.5,24482.8,0
2025-05-05 14:40:00,24482.7,24485.6,24471.3,24475.95,0
2025-05-05 14:45:00,24475.7,24481.8,24471.85,24481.15,0
2025-05-05 14:50:00,24480.5,24483.65,24473.8,24483.3,0
2025-05-05 14:55:00,24482.9,24487.0,24467.9,24471.15,0
2025-05-05 15:00:00,24471.1,24474.0,24453.0,24457.15,0
2025-05-05 15:05:00,24456.8,24457.8,24442.15,24456.25,0
2025-05-05 15:10:00,24457.05,24457.05,24446.85,24448.3,0
2025-05-05 15:15:00,24448.6,24474.2,24447.5,24470.4,0
2025-05-05 15:20:00,24470.15,24474.5,24464.0,24473.45,0
2025-05-05 15:25:00,24472.6,24475.2,24457.2,24459.5,0
2025-05-06 09:15:00,24500.75,24509.65,24445.8,24455.85,0
2025-05-06 09:20:00,24454.95,24459.95,24432.5,24437.75,0
2025-05-06 09:25:00,24436.95,24453.1,24421.0,24433.0,0
2025-05-06 09:30:00,24433.1,24473.5,24424.1,24470.35,0
2025-05-06 09:35:00,24469.3,24477.05,24452.15,24454.75,0
2025-05-06 09:40:00,24453.85,24468.75,24436.5,24458.1,0
2025-05-06 09:45:00,24457.65,24459.5,24438.9,24441.45,0
2025-05-06 09:50:00,24440.55,24442.1,24403.1,24404.5,0
2025-05-06 09:55:00,24405.0,24412.05,24388.55,24391.65,0
2025-05-06 10:00:00,24391.0,24402.6,24379.8,24400.2,0
2025-05-06 10:05:00,24401.1,24414.35,24387.15,24395.1,0
2025-05-06 10:10:00,24394.7,24406.85,24384.5,24389.7,0
2025-05-06 10:15:00,24388.7,24392.1,24373.0,24379.25,0
2025-05-06 10:20:00,24379.95,24382.45,24369.1,24369.95,0
2025-05-06 10:25:00,24370.1,24386.5,24369.75,24385.8,0
2025-05-06 10:30:00,24385.95,24392.8,24375.5,24383.55,0
2025-05-06 10:35:00,24383.75,24390.15,24376.3,24389.0,0
2025-05-06 10:40:00,24389.0,24399.2,24385.55,24397.05,0
2025-05-06 10:45:00,24397.6,24402.95,24389.75,24390.7,0
2025-05-06 10:50:00,24391.9,24395.55,24384.7,24387.2,0
2025-05-06 10:55:00,24386.65,24406.15,24385.8,24403.05,0
2025-05-06 11:00:00,24403.55,24405.25,24389.05,24395.3,0
2025-05-06 11:05:00,24394.2,24399.4,24388.8,24393.0,0
